image_id,format,target_size,file_path,brisque,niqe,nima,clip
testimages_multimeter,jpeg,75000,../imgs/jpeg_dec/75000/testimages_multimeter.png,12.42010498046875,2.874436862201186,3.9674835205078125,0.5950708389282227
testimages_garden_table,jpeg,75000,../imgs/jpeg_dec/75000/testimages_garden_table.png,12.20428466796875,2.125557984151094,4.7024946212768555,0.6393432021141052
testimages_billiard_balls_b,jpeg,75000,../imgs/jpeg_dec/75000/testimages_billiard_balls_b.png,21.02313232421875,3.4413445842873456,4.757151126861572,0.4380500316619873
testimages_carrots,jpeg,75000,../imgs/jpeg_dec/75000/testimages_carrots.png,16.96112060546875,3.4373036276463904,5.337069511413574,0.5358374118804932
testimages_pencils_b,jpeg,75000,../imgs/jpeg_dec/75000/testimages_pencils_b.png,66.42254638671875,4.893242237085015,5.510743141174316,0.6280186772346497
testimages_tools_b,jpeg,75000,../imgs/jpeg_dec/75000/testimages_tools_b.png,16.15838623046875,4.498824405331632,4.637188911437988,0.7199191451072693
testimages_clips,jpeg,75000,../imgs/jpeg_dec/75000/testimages_clips.png,96.83880615234375,13.657070607715148,5.141924858093262,0.3969237208366394
testimages_socks,jpeg,75000,../imgs/jpeg_dec/75000/testimages_socks.png,-3.02423095703125,5.44272828911479,5.315304279327393,0.3405306935310364
testimages_screws,jpeg,75000,../imgs/jpeg_dec/75000/testimages_screws.png,26.81170654296875,4.631225222650338,4.885974884033203,0.4997941553592682
testimages_building,jpeg,75000,../imgs/jpeg_dec/75000/testimages_building.png,21.63739013671875,4.137796642417853,4.732273101806641,0.5249889492988586
testimages_coins,jpeg,75000,../imgs/jpeg_dec/75000/testimages_coins.png,9.42352294921875,2.385591790559267,4.524662971496582,0.6312612295150757
testimages_flowers,jpeg,75000,../imgs/jpeg_dec/75000/testimages_flowers.png,14.04364013671875,3.488526409483138,4.36106538772583,0.6578093767166138
testimages_tools_a,jpeg,75000,../imgs/jpeg_dec/75000/testimages_tools_a.png,25.51434326171875,3.1989570168731523,4.629932880401611,0.3526867628097534
testimages_roof,jpeg,75000,../imgs/jpeg_dec/75000/testimages_roof.png,104.23504638671875,11.135894605928861,4.953551769256592,0.598254919052124
testimages_cushions,jpeg,75000,../imgs/jpeg_dec/75000/testimages_cushions.png,18.70526123046875,3.9288085820394287,4.418035507202148,0.45717334747314453
testimages_cards_b,jpeg,75000,../imgs/jpeg_dec/75000/testimages_cards_b.png,1.62127685546875,4.24176622737307,5.3318023681640625,0.5343936681747437
testimages_billiard_balls_a,jpeg,75000,../imgs/jpeg_dec/75000/testimages_billiard_balls_a.png,44.31365966796875,5.275115275321361,4.799281597137451,0.5007235407829285
testimages_chairs,jpeg,75000,../imgs/jpeg_dec/75000/testimages_chairs.png,63.83905029296875,8.099022481175583,5.589000225067139,0.6983559131622314
testimages_wood_game,jpeg,75000,../imgs/jpeg_dec/75000/testimages_wood_game.png,11.84490966796875,4.604385654841357,4.5223469734191895,0.5722869634628296
testimages_pencils_a,jpeg,75000,../imgs/jpeg_dec/75000/testimages_pencils_a.png,72.42205810546875,5.950648302401063,5.3876633644104,0.7075631618499756
testimages_tomatoes_a,jpeg,75000,../imgs/jpeg_dec/75000/testimages_tomatoes_a.png,31.39178466796875,7.314948509852519,5.107900619506836,0.5398306846618652
testimages_pillar,jpeg,75000,../imgs/jpeg_dec/75000/testimages_pillar.png,10.84002685546875,2.723883301359373,4.524625301361084,0.7466951608657837
testimages_lion,jpeg,75000,../imgs/jpeg_dec/75000/testimages_lion.png,5.07830810546875,3.417644119349599,4.741053581237793,0.7886615991592407
testimages_apples,jpeg,75000,../imgs/jpeg_dec/75000/testimages_apples.png,17.27899169921875,4.247804119203251,4.566819667816162,0.822210967540741
testimages_keyboard_a,jpeg,75000,../imgs/jpeg_dec/75000/testimages_keyboard_a.png,10.29217529296875,5.51539424468197,4.844861030578613,0.4363481402397156
testimages_tomatoes_b,jpeg,75000,../imgs/jpeg_dec/75000/testimages_tomatoes_b.png,40.07244873046875,6.749174575549008,4.440749168395996,0.39876797795295715
testimages_cards_a,jpeg,100000,../imgs/jpeg_dec/100000/testimages_cards_a.png,6.65447998046875,2.298951000834118,4.876986503601074,0.616205632686615
testimages_baloons,jpeg,100000,../imgs/jpeg_dec/100000/testimages_baloons.png,36.69354248046875,5.693599883469188,4.5290985107421875,0.5206335783004761
testimages_almonds,jpeg,100000,../imgs/jpeg_dec/100000/testimages_almonds.png,12.94158935546875,2.8710002703962467,4.575278282165527,0.48471641540527344
testimages_guitar_fret,jpeg,100000,../imgs/jpeg_dec/100000/testimages_guitar_fret.png,22.18182373046875,3.8696492441641275,4.725840091705322,0.5577226877212524
testimages_plastic,jpeg,100000,../imgs/jpeg_dec/100000/testimages_plastic.png,27.36346435546875,6.359225798599541,5.139768600463867,0.753000020980835
testimages_fence,jpeg,100000,../imgs/jpeg_dec/100000/testimages_fence.png,45.31121826171875,5.843399147568804,5.401291370391846,0.5471067428588867
testimages_ducks,jpeg,100000,../imgs/jpeg_dec/100000/testimages_ducks.png,37.98162841796875,7.129017135806195,4.926765441894531,0.7758427858352661
testimages_guitar_bridge,jpeg,100000,../imgs/jpeg_dec/100000/testimages_guitar_bridge.png,-6.45001220703125,4.224397817449803,4.833066940307617,0.6178153157234192
testimages_sweets,jpeg,100000,../imgs/jpeg_dec/100000/testimages_sweets.png,23.05096435546875,4.110271636960515,4.376292705535889,0.47994884848594666
testimages_snails,jpeg,100000,../imgs/jpeg_dec/100000/testimages_snails.png,19.70330810546875,3.7453253607766226,4.610391616821289,0.5824266672134399
testimages_guitar_head,jpeg,100000,../imgs/jpeg_dec/100000/testimages_guitar_head.png,24.36053466796875,2.8997708169871355,4.756904602050781,0.8076589703559875
testimages_bananas,jpeg,100000,../imgs/jpeg_dec/100000/testimages_bananas.png,10.71063232421875,4.7322781058173975,4.133739471435547,0.8218170404434204
testimages_keyboard_b,jpeg,100000,../imgs/jpeg_dec/100000/testimages_keyboard_b.png,20.28631591796875,3.8529826728945715,4.2266316413879395,0.5569778084754944
testimages_scarf,jpeg,100000,../imgs/jpeg_dec/100000/testimages_scarf.png,43.77069091796875,5.89820729634947,4.634605407714844,0.5843715667724609
testimages_multimeter,jpeg,100000,../imgs/jpeg_dec/100000/testimages_multimeter.png,11.45428466796875,2.6763760919130903,3.964599847793579,0.5856486558914185
testimages_garden_table,jpeg,100000,../imgs/jpeg_dec/100000/testimages_garden_table.png,8.66815185546875,1.9958902920540897,4.726447105407715,0.617849588394165
testimages_billiard_balls_b,jpeg,100000,../imgs/jpeg_dec/100000/testimages_billiard_balls_b.png,17.70037841796875,3.3532747202431294,4.782169818878174,0.4554476737976074
testimages_carrots,jpeg,100000,../imgs/jpeg_dec/100000/testimages_carrots.png,13.95526123046875,3.3823124834460834,5.341622352600098,0.5350584983825684
testimages_pencils_b,jpeg,100000,../imgs/jpeg_dec/100000/testimages_pencils_b.png,66.57586669921875,4.951545268695623,5.517257213592529,0.6179251670837402
testimages_tools_b,jpeg,100000,../imgs/jpeg_dec/100000/testimages_tools_b.png,12.62225341796875,4.898682530261159,4.694032669067383,0.7459334135055542
